grid_size,f,p,r,num_states,num_simulations,is_steady,pct_trees,pct_fires
"(11, 11)",0.7,0.9,0.0,300,5,False,,
"(11, 11)",0.7,0.9,0.0,300,5,False,,
"(11, 11)",0.7,0.9,0.0,300,5,False,,
"(11, 11)",0.7,0.9,0.0,300,5,False,,
"(11, 11)",0.7,0.9,0.0,300,5,False,,
"(11, 11)",0.9,0.1,0.0,300,5,False,,
"(11, 11)",0.9,0.1,0.0,300,5,False,,
"(11, 11)",0.9,0.1,0.0,300,5,False,,
"(11, 11)",0.9,0.1,0.0,300,5,False,,
"(11, 11)",0.9,0.1,0.0,300,5,False,,
"(11, 11)",0.9,0.15,0.0,300,5,False,,
"(11, 11)",0.9,0.15,0.0,300,5,False,,
"(11, 11)",0.9,0.15,0.0,300,5,False,,
"(11, 11)",0.9,0.15,0.0,300,5,False,,
"(11, 11)",0.9,0.15,0.0,300,5,False,,
"(11, 11)",0.9,0.2,0.0,300,5,False,,
"(11, 11)",0.9,0.2,0.0,300,5,False,,
"(11, 11)",0.9,0.2,0.0,300,5,False,,
"(11, 11)",0.9,0.2,0.0,300,5,False,,
"(11, 11)",0.9,0.2,0.0,300,5,False,,
"(11, 11)",0.9,0.3,0.0,300,5,False,,
"(11, 11)",0.9,0.3,0.0,300,5,False,,
"(11, 11)",0.9,0.3,0.0,300,5,False,,
"(11, 11)",0.9,0.3,0.0,300,5,False,,
"(11, 11)",0.9,0.3,0.0,300,5,False,,
"(11, 11)",0.9,0.4,0.0,300,5,False,,
"(11, 11)",0.9,0.4,0.0,300,5,False,,
"(11, 11)",0.9,0.4,0.0,300,5,False,,
"(11, 11)",0.9,0.4,0.0,300,5,False,,
"(11, 11)",0.9,0.4,0.0,300,5,False,,
"(11, 11)",0.9,0.45,0.0,300,5,False,,
"(11, 11)",0.9,0.45,0.0,300,5,False,,
"(11, 11)",0.9,0.45,0.0,300,5,False,,
"(11, 11)",0.9,0.45,0.0,300,5,False,,
"(11, 11)",0.9,0.45,0.0,300,5,False,,
"(11, 11)",0.9,0.5,0.0,300,5,False,,
"(11, 11)",0.9,0.5,0.0,300,5,False,,
"(11, 11)",0.9,0.5,0.0,300,5,False,,
"(11, 11)",0.9,0.5,0.0,300,5,False,,
"(11, 11)",0.9,0.5,0.0,300,5,False,,
"(11, 11)",0.9,0.7,0.0,300,5,False,,
"(11, 11)",0.9,0.7,0.0,300,5,False,,
"(11, 11)",0.9,0.7,0.0,300,5,False,,
"(11, 11)",0.9,0.7,0.0,300,5,False,,
"(11, 11)",0.9,0.7,0.0,300,5,False,,
"(11, 11)",0.9,0.9,0.0,300,5,False,,
"(11, 11)",0.9,0.9,0.0,300,5,False,,
"(11, 11)",0.9,0.9,0.0,300,5,False,,
"(11, 11)",0.9,0.9,0.0,300,5,False,,
"(11, 11)",0.9,0.9,0.0,300,5,False,,
"(12, 12)",0.1,0.1,0.0,300,5,False,,
"(12, 12)",0.1,0.1,0.0,300,5,False,,
"(12, 12)",0.1,0.1,0.0,300,5,False,,
"(12, 12)",0.1,0.1,0.0,300,5,False,,
"(12, 12)",0.1,0.1,0.0,300,5,False,,
"(12, 12)",0.1,0.15,0.0,300,5,False,,
"(12, 12)",0.1,0.15,0.0,300,5,False,,
"(12, 12)",0.1,0.15,0.0,300,5,False,,
"(12, 12)",0.1,0.15,0.0,300,5,False,,
"(12, 12)",0.1,0.15,0.0,300,5,False,,
"(12, 12)",0.1,0.2,0.0,300,5,False,,
"(12, 12)",0.1,0.2,0.0,300,5,False,,
"(12, 12)",0.1,0.2,0.0,300,5,False,,
"(12, 12)",0.1,0.2,0.0,300,5,False,,
"(12, 12)",0.1,0.2,0.0,300,5,False,,
"(12, 12)",0.1,0.3,0.0,300,5,False,,
"(12, 12)",0.1,0.3,0.0,300,5,False,,
"(12, 12)",0.1,0.3,0.0,300,5,False,,
"(12, 12)",0.1,0.3,0.0,300,5,False,,
"(12, 12)",0.1,0.3,0.0,300,5,False,,
"(12, 12)",0.1,0.4,0.0,300,5,False,,
"(12, 12)",0.1,0.4,0.0,300,5,False,,
"(12, 12)",0.1,0.4,0.0,300,5,False,,
"(12, 12)",0.1,0.4,0.0,300,5,False,,
"(12, 12)",0.1,0.4,0.0,300,5,False,,
"(12, 12)",0.1,0.45,0.0,300,5,False,,
"(12, 12)",0.1,0.45,0.0,300,5,False,,
"(12, 12)",0.1,0.45,0.0,300,5,False,,
"(12, 12)",0.1,0.45,0.0,300,5,False,,
"(12, 12)",0.1,0.45,0.0,300,5,False,,
"(12, 12)",0.1,0.5,0.0,300,5,False,,
"(12, 12)",0.1,0.5,0.0,300,5,False,,
"(12, 12)",0.1,0.5,0.0,300,5,False,,
"(12, 12)",0.1,0.5,0.0,300,5,False,,
"(12, 12)",0.1,0.5,0.0,300,5,False,,
"(12, 12)",0.1,0.7,0.0,300,5,False,,
"(12, 12)",0.1,0.7,0.0,300,5,False,,
"(12, 12)",0.1,0.7,0.0,300,5,True,40.9724,24.3884
"(12, 12)",0.1,0.7,0.0,300,5,True,38.806,25.055799999999998
"(12, 12)",0.1,0.7,0.0,300,5,False,,
"(12, 12)",0.1,0.9,0.0,300,5,True,38.7912,29.0
"(12, 12)",0.1,0.9,0.0,300,5,True,38.680200000000006,28.958399999999997
"(12, 12)",0.1,0.9,0.0,300,5,True,39.708200000000005,28.667800000000003
"(12, 12)",0.1,0.9,0.0,300,5,True,39.2922,28.8612
"(12, 12)",0.1,0.9,0.0,300,5,False,,
"(12, 12)",0.15,0.1,0.0,300,5,False,,
"(12, 12)",0.15,0.1,0.0,300,5,False,,
"(12, 12)",0.15,0.1,0.0,300,5,False,,
"(12, 12)",0.15,0.1,0.0,300,5,False,,
"(12, 12)",0.15,0.1,0.0,300,5,False,,
"(12, 12)",0.15,0.15,0.0,300,5,False,,
"(12, 12)",0.15,0.15,0.0,300,5,False,,
"(12, 12)",0.15,0.15,0.0,300,5,False,,
"(12, 12)",0.15,0.15,0.0,300,5,False,,
"(12, 12)",0.15,0.15,0.0,300,5,False,,
"(12, 12)",0.15,0.2,0.0,300,5,False,,
"(12, 12)",0.15,0.2,0.0,300,5,False,,
"(12, 12)",0.15,0.2,0.0,300,5,False,,
"(12, 12)",0.15,0.2,0.0,300,5,False,,
"(12, 12)",0.15,0.2,0.0,300,5,False,,
"(12, 12)",0.15,0.3,0.0,300,5,False,,
"(12, 12)",0.15,0.3,0.0,300,5,False,,
"(12, 12)",0.15,0.3,0.0,300,5,False,,
"(12, 12)",0.15,0.3,0.0,300,5,False,,
"(12, 12)",0.15,0.3,0.0,300,5,False,,
"(12, 12)",0.15,0.4,0.0,300,5,False,,
"(12, 12)",0.15,0.4,0.0,300,5,False,,
"(12, 12)",0.15,0.4,0.0,300,5,False,,
"(12, 12)",0.15,0.4,0.0,300,5,False,,
"(12, 12)",0.15,0.4,0.0,300,5,False,,
"(12, 12)",0.15,0.45,0.0,300,5,False,,
"(12, 12)",0.15,0.45,0.0,300,5,False,,
"(12, 12)",0.15,0.45,0.0,300,5,False,,
"(12, 12)",0.15,0.45,0.0,300,5,False,,
"(12, 12)",0.15,0.45,0.0,300,5,False,,
"(12, 12)",0.15,0.5,0.0,300,5,False,,
"(12, 12)",0.15,0.5,0.0,300,5,False,,
"(12, 12)",0.15,0.5,0.0,300,5,False,,
"(12, 12)",0.15,0.5,0.0,300,5,False,,
"(12, 12)",0.15,0.5,0.0,300,5,False,,
"(12, 12)",0.15,0.7,0.0,300,5,False,,
"(12, 12)",0.15,0.7,0.0,300,5,False,,
"(12, 12)",0.15,0.7,0.0,300,5,False,,
"(12, 12)",0.15,0.7,0.0,300,5,True,37.2784,25.402199999999997
"(12, 12)",0.15,0.7,0.0,300,5,False,,
"(12, 12)",0.15,0.9,0.0,300,5,True,38.4024,29.1806
"(12, 12)",0.15,0.9,0.0,300,5,True,37.9726,29.513599999999997
"(12, 12)",0.15,0.9,0.0,300,5,False,,
"(12, 12)",0.15,0.9,0.0,300,5,True,38.3476,29.180799999999998
"(12, 12)",0.15,0.9,0.0,300,5,True,38.958,28.791400000000003
"(12, 12)",0.2,0.1,0.0,300,5,False,,
"(12, 12)",0.2,0.1,0.0,300,5,False,,
"(12, 12)",0.2,0.1,0.0,300,5,False,,
"(12, 12)",0.2,0.1,0.0,300,5,False,,
"(12, 12)",0.2,0.1,0.0,300,5,False,,
"(12, 12)",0.2,0.15,0.0,300,5,False,,
"(12, 12)",0.2,0.15,0.0,300,5,False,,
"(12, 12)",0.2,0.15,0.0,300,5,False,,
"(12, 12)",0.2,0.15,0.0,300,5,False,,
"(12, 12)",0.2,0.15,0.0,300,5,False,,
"(12, 12)",0.2,0.2,0.0,300,5,False,,
"(12, 12)",0.2,0.2,0.0,300,5,False,,
"(12, 12)",0.2,0.2,0.0,300,5,False,,
"(12, 12)",0.2,0.2,0.0,300,5,False,,
"(12, 12)",0.2,0.2,0.0,300,5,False,,
"(12, 12)",0.2,0.3,0.0,300,5,False,,
"(12, 12)",0.2,0.3,0.0,300,5,False,,
"(12, 12)",0.2,0.3,0.0,300,5,False,,
"(12, 12)",0.2,0.3,0.0,300,5,False,,
"(12, 12)",0.2,0.3,0.0,300,5,False,,
"(12, 12)",0.2,0.4,0.0,300,5,False,,
"(12, 12)",0.2,0.4,0.0,300,5,False,,
"(12, 12)",0.2,0.4,0.0,300,5,False,,
"(12, 12)",0.2,0.4,0.0,300,5,False,,
"(12, 12)",0.2,0.4,0.0,300,5,False,,
"(12, 12)",0.2,0.45,0.0,300,5,False,,
"(12, 12)",0.2,0.45,0.0,300,5,False,,
"(12, 12)",0.2,0.45,0.0,300,5,False,,
"(12, 12)",0.2,0.45,0.0,300,5,False,,
"(12, 12)",0.2,0.45,0.0,300,5,False,,
"(12, 12)",0.2,0.5,0.0,300,5,False,,
"(12, 12)",0.2,0.5,0.0,300,5,False,,
"(12, 12)",0.2,0.5,0.0,300,5,False,,
"(12, 12)",0.2,0.5,0.0,300,5,False,,
"(12, 12)",0.2,0.5,0.0,300,5,False,,
"(12, 12)",0.2,0.7,0.0,300,5,False,,
"(12, 12)",0.2,0.7,0.0,300,5,False,,
"(12, 12)",0.2,0.7,0.0,300,5,False,,
"(12, 12)",0.2,0.7,0.0,300,5,False,,
"(12, 12)",0.2,0.7,0.0,300,5,False,,
"(12, 12)",0.2,0.9,0.0,300,5,False,,
"(12, 12)",0.2,0.9,0.0,300,5,False,,
"(12, 12)",0.2,0.9,0.0,300,5,True,36.8608,29.846799999999998
"(12, 12)",0.2,0.9,0.0,300,5,False,,
"(12, 12)",0.2,0.9,0.0,300,5,False,,
"(12, 12)",0.3,0.1,0.0,300,5,False,,
"(12, 12)",0.3,0.1,0.0,300,5,False,,
"(12, 12)",0.3,0.1,0.0,300,5,False,,
"(12, 12)",0.3,0.1,0.0,300,5,False,,
"(12, 12)",0.3,0.1,0.0,300,5,False,,
"(12, 12)",0.3,0.15,0.0,300,5,False,,
"(12, 12)",0.3,0.15,0.0,300,5,False,,
"(12, 12)",0.3,0.15,0.0,300,5,False,,
"(12, 12)",0.3,0.15,0.0,300,5,False,,
"(12, 12)",0.3,0.15,0.0,300,5,False,,
"(12, 12)",0.3,0.2,0.0,300,5,False,,
"(12, 12)",0.3,0.2,0.0,300,5,False,,
"(12, 12)",0.3,0.2,0.0,300,5,False,,
"(12, 12)",0.3,0.2,0.0,300,5,False,,
"(12, 12)",0.3,0.2,0.0,300,5,False,,
"(12, 12)",0.3,0.3,0.0,300,5,False,,
"(12, 12)",0.3,0.3,0.0,300,5,False,,
"(12, 12)",0.3,0.3,0.0,300,5,False,,
"(12, 12)",0.3,0.3,0.0,300,5,False,,
"(12, 12)",0.3,0.3,0.0,300,5,False,,
"(12, 12)",0.3,0.4,0.0,300,5,False,,
"(12, 12)",0.3,0.4,0.0,300,5,False,,
"(12, 12)",0.3,0.4,0.0,300,5,False,,
"(12, 12)",0.3,0.4,0.0,300,5,False,,
"(12, 12)",0.3,0.4,0.0,300,5,False,,
"(12, 12)",0.3,0.45,0.0,300,5,False,,
"(12, 12)",0.3,0.45,0.0,300,5,False,,
"(12, 12)",0.3,0.45,0.0,300,5,False,,
"(12, 12)",0.3,0.45,0.0,300,5,False,,
"(12, 12)",0.3,0.45,0.0,300,5,False,,
"(12, 12)",0.3,0.5,0.0,300,5,False,,
"(12, 12)",0.3,0.5,0.0,300,5,False,,
"(12, 12)",0.3,0.5,0.0,300,5,False,,
"(12, 12)",0.3,0.5,0.0,300,5,False,,
"(12, 12)",0.3,0.5,0.0,300,5,False,,
"(12, 12)",0.3,0.7,0.0,300,5,False,,
"(12, 12)",0.3,0.7,0.0,300,5,False,,
"(12, 12)",0.3,0.7,0.0,300,5,False,,
"(12, 12)",0.3,0.7,0.0,300,5,False,,
"(12, 12)",0.3,0.7,0.0,300,5,False,,
"(12, 12)",0.3,0.9,0.0,300,5,False,,
"(12, 12)",0.3,0.9,0.0,300,5,False,,
"(12, 12)",0.3,0.9,0.0,300,5,False,,
"(12, 12)",0.3,0.9,0.0,300,5,False,,
"(12, 12)",0.3,0.9,0.0,300,5,False,,
"(12, 12)",0.4,0.1,0.0,300,5,False,,
"(12, 12)",0.4,0.1,0.0,300,5,False,,
"(12, 12)",0.4,0.1,0.0,300,5,False,,
"(12, 12)",0.4,0.1,0.0,300,5,False,,
"(12, 12)",0.4,0.1,0.0,300,5,False,,
"(12, 12)",0.4,0.15,0.0,300,5,False,,
"(12, 12)",0.4,0.15,0.0,300,5,False,,
"(12, 12)",0.4,0.15,0.0,300,5,False,,
"(12, 12)",0.4,0.15,0.0,300,5,False,,
"(12, 12)",0.4,0.15,0.0,300,5,False,,
"(12, 12)",0.4,0.2,0.0,300,5,False,,
"(12, 12)",0.4,0.2,0.0,300,5,False,,
"(12, 12)",0.4,0.2,0.0,300,5,False,,
"(12, 12)",0.4,0.2,0.0,300,5,False,,
"(12, 12)",0.4,0.2,0.0,300,5,False,,
"(12, 12)",0.4,0.3,0.0,300,5,False,,
"(12, 12)",0.4,0.3,0.0,300,5,False,,
"(12, 12)",0.4,0.3,0.0,300,5,False,,
"(12, 12)",0.4,0.3,0.0,300,5,False,,
"(12, 12)",0.4,0.3,0.0,300,5,False,,
"(12, 12)",0.4,0.4,0.0,300,5,False,,
"(12, 12)",0.4,0.4,0.0,300,5,False,,
"(12, 12)",0.4,0.4,0.0,300,5,False,,
"(12, 12)",0.4,0.4,0.0,300,5,False,,
"(12, 12)",0.4,0.4,0.0,300,5,False,,
"(12, 12)",0.4,0.45,0.0,300,5,False,,
"(12, 12)",0.4,0.45,0.0,300,5,False,,
"(12, 12)",0.4,0.45,0.0,300,5,False,,
"(12, 12)",0.4,0.45,0.0,300,5,False,,
"(12, 12)",0.4,0.45,0.0,300,5,False,,
"(12, 12)",0.4,0.5,0.0,300,5,False,,
"(12, 12)",0.4,0.5,0.0,300,5,False,,
"(12, 12)",0.4,0.5,0.0,300,5,False,,
"(12, 12)",0.4,0.5,0.0,300,5,False,,
"(12, 12)",0.4,0.5,0.0,300,5,False,,
"(12, 12)",0.4,0.7,0.0,300,5,False,,
"(12, 12)",0.4,0.7,0.0,300,5,False,,
"(12, 12)",0.4,0.7,0.0,300,5,False,,
"(12, 12)",0.4,0.7,0.0,300,5,False,,
"(12, 12)",0.4,0.7,0.0,300,5,False,,
"(12, 12)",0.4,0.9,0.0,300,5,False,,
"(12, 12)",0.4,0.9,0.0,300,5,False,,
"(12, 12)",0.4,0.9,0.0,300,5,False,,
"(12, 12)",0.4,0.9,0.0,300,5,False,,
"(12, 12)",0.4,0.9,0.0,300,5,False,,
"(12, 12)",0.45,0.1,0.0,300,5,False,,
"(12, 12)",0.45,0.1,0.0,300,5,False,,
"(12, 12)",0.45,0.1,0.0,300,5,False,,
"(12, 12)",0.45,0.1,0.0,300,5,False,,
"(12, 12)",0.45,0.1,0.0,300,5,False,,
"(12, 12)",0.45,0.15,0.0,300,5,False,,
"(12, 12)",0.45,0.15,0.0,300,5,False,,
"(12, 12)",0.45,0.15,0.0,300,5,False,,
"(12, 12)",0.45,0.15,0.0,300,5,False,,
"(12, 12)",0.45,0.15,0.0,300,5,False,,
"(12, 12)",0.45,0.2,0.0,300,5,False,,
"(12, 12)",0.45,0.2,0.0,300,5,False,,
"(12, 12)",0.45,0.2,0.0,300,5,False,,
"(12, 12)",0.45,0.2,0.0,300,5,False,,
"(12, 12)",0.45,0.2,0.0,300,5,False,,
"(12, 12)",0.45,0.3,0.0,300,5,False,,
"(12, 12)",0.45,0.3,0.0,300,5,False,,
"(12, 12)",0.45,0.3,0.0,300,5,False,,
"(12, 12)",0.45,0.3,0.0,300,5,False,,
"(12, 12)",0.45,0.3,0.0,300,5,False,,
"(12, 12)",0.45,0.4,0.0,300,5,False,,
"(12, 12)",0.45,0.4,0.0,300,5,False,,
"(12, 12)",0.45,0.4,0.0,300,5,False,,
"(12, 12)",0.45,0.4,0.0,300,5,False,,
"(12, 12)",0.45,0.4,0.0,300,5,False,,
"(12, 12)",0.45,0.45,0.0,300,5,False,,
"(12, 12)",0.45,0.45,0.0,300,5,False,,
"(12, 12)",0.45,0.45,0.0,300,5,False,,
"(12, 12)",0.45,0.45,0.0,300,5,False,,
"(12, 12)",0.45,0.45,0.0,300,5,False,,
"(12, 12)",0.45,0.5,0.0,300,5,False,,
"(12, 12)",0.45,0.5,0.0,300,5,False,,
"(12, 12)",0.45,0.5,0.0,300,5,False,,
"(12, 12)",0.45,0.5,0.0,300,5,False,,
"(12, 12)",0.45,0.5,0.0,300,5,False,,
"(12, 12)",0.45,0.7,0.0,300,5,False,,
"(12, 12)",0.45,0.7,0.0,300,5,False,,
"(12, 12)",0.45,0.7,0.0,300,5,False,,
"(12, 12)",0.45,0.7,0.0,300,5,False,,
"(12, 12)",0.45,0.7,0.0,300,5,False,,
"(12, 12)",0.45,0.9,0.0,300,5,False,,
"(12, 12)",0.45,0.9,0.0,300,5,False,,
"(12, 12)",0.45,0.9,0.0,300,5,False,,
"(12, 12)",0.45,0.9,0.0,300,5,False,,
"(12, 12)",0.45,0.9,0.0,300,5,False,,
"(12, 12)",0.5,0.1,0.0,300,5,False,,
"(12, 12)",0.5,0.1,0.0,300,5,False,,
"(12, 12)",0.5,0.1,0.0,300,5,False,,
"(12, 12)",0.5,0.1,0.0,300,5,False,,
"(12, 12)",0.5,0.1,0.0,300,5,False,,
"(12, 12)",0.5,0.15,0.0,300,5,False,,
"(12, 12)",0.5,0.15,0.0,300,5,False,,
"(12, 12)",0.5,0.15,0.0,300,5,False,,
"(12, 12)",0.5,0.15,0.0,300,5,False,,
"(12, 12)",0.5,0.15,0.0,300,5,False,,
"(12, 12)",0.5,0.2,0.0,300,5,False,,
"(12, 12)",0.5,0.2,0.0,300,5,False,,
"(12, 12)",0.5,0.2,0.0,300,5,False,,
"(12, 12)",0.5,0.2,0.0,300,5,False,,
"(12, 12)",0.5,0.2,0.0,300,5,False,,
"(12, 12)",0.5,0.3,0.0,300,5,False,,
"(12, 12)",0.5,0.3,0.0,300,5,False,,
"(12, 12)",0.5,0.3,0.0,300,5,False,,
"(12, 12)",0.5,0.3,0.0,300,5,False,,
"(12, 12)",0.5,0.3,0.0,300,5,False,,
"(12, 12)",0.5,0.4,0.0,300,5,False,,
"(12, 12)",0.5,0.4,0.0,300,5,False,,
"(12, 12)",0.5,0.4,0.0,300,5,False,,
"(12, 12)",0.5,0.4,0.0,300,5,False,,
"(12, 12)",0.5,0.4,0.0,300,5,False,,
"(12, 12)",0.5,0.45,0.0,300,5,False,,
"(12, 12)",0.5,0.45,0.0,300,5,False,,
"(12, 12)",0.5,0.45,0.0,300,5,False,,
"(12, 12)",0.5,0.45,0.0,300,5,False,,
"(12, 12)",0.5,0.45,0.0,300,5,False,,
"(12, 12)",0.5,0.5,0.0,300,5,False,,
"(12, 12)",0.5,0.5,0.0,300,5,False,,
"(12, 12)",0.5,0.5,0.0,300,5,False,,
"(12, 12)",0.5,0.5,0.0,300,5,False,,
"(12, 12)",0.5,0.5,0.0,300,5,False,,
"(12, 12)",0.5,0.7,0.0,300,5,False,,
"(12, 12)",0.5,0.7,0.0,300,5,False,,
"(12, 12)",0.5,0.7,0.0,300,5,False,,
"(12, 12)",0.5,0.7,0.0,300,5,False,,
"(12, 12)",0.5,0.7,0.0,300,5,False,,
"(12, 12)",0.5,0.9,0.0,300,5,False,,
"(12, 12)",0.5,0.9,0.0,300,5,False,,
"(12, 12)",0.5,0.9,0.0,300,5,False,,
"(12, 12)",0.5,0.9,0.0,300,5,False,,
"(12, 12)",0.5,0.9,0.0,300,5,False,,
"(12, 12)",0.7,0.1,0.0,300,5,False,,
"(12, 12)",0.7,0.1,0.0,300,5,False,,
"(12, 12)",0.7,0.1,0.0,300,5,False,,
"(12, 12)",0.7,0.1,0.0,300,5,False,,
"(12, 12)",0.7,0.1,0.0,300,5,False,,
"(12, 12)",0.7,0.15,0.0,300,5,False,,
"(12, 12)",0.7,0.15,0.0,300,5,False,,
"(12, 12)",0.7,0.15,0.0,300,5,False,,
"(12, 12)",0.7,0.15,0.0,300,5,False,,
"(12, 12)",0.7,0.15,0.0,300,5,False,,
"(12, 12)",0.7,0.2,0.0,300,5,False,,
"(12, 12)",0.7,0.2,0.0,300,5,False,,
"(12, 12)",0.7,0.2,0.0,300,5,False,,
"(12, 12)",0.7,0.2,0.0,300,5,False,,
"(12, 12)",0.7,0.2,0.0,300,5,False,,
"(12, 12)",0.7,0.3,0.0,300,5,False,,
"(12, 12)",0.7,0.3,0.0,300,5,False,,
"(12, 12)",0.7,0.3,0.0,300,5,False,,
"(12, 12)",0.7,0.3,0.0,300,5,False,,
"(12, 12)",0.7,0.3,0.0,300,5,False,,
"(12, 12)",0.7,0.4,0.0,300,5,False,,
"(12, 12)",0.7,0.4,0.0,300,5,False,,
"(12, 12)",0.7,0.4,0.0,300,5,False,,
"(12, 12)",0.7,0.4,0.0,300,5,False,,
"(12, 12)",0.7,0.4,0.0,300,5,False,,
"(12, 12)",0.7,0.45,0.0,300,5,False,,
"(12, 12)",0.7,0.45,0.0,300,5,False,,
"(12, 12)",0.7,0.45,0.0,300,5,False,,
"(12, 12)",0.7,0.45,0.0,300,5,False,,
"(12, 12)",0.7,0.45,0.0,300,5,False,,
"(12, 12)",0.7,0.5,0.0,300,5,False,,
"(12, 12)",0.7,0.5,0.0,300,5,False,,
"(12, 12)",0.7,0.5,0.0,300,5,False,,
"(12, 12)",0.7,0.5,0.0,300,5,False,,
"(12, 12)",0.7,0.5,0.0,300,5,False,,
"(12, 12)",0.7,0.7,0.0,300,5,False,,
"(12, 12)",0.7,0.7,0.0,300,5,False,,
"(12, 12)",0.7,0.7,0.0,300,5,False,,
"(12, 12)",0.7,0.7,0.0,300,5,False,,
"(12, 12)",0.7,0.7,0.0,300,5,False,,
"(12, 12)",0.7,0.9,0.0,300,5,False,,
"(12, 12)",0.7,0.9,0.0,300,5,False,,
"(12, 12)",0.7,0.9,0.0,300,5,False,,
"(12, 12)",0.7,0.9,0.0,300,5,False,,
"(12, 12)",0.7,0.9,0.0,300,5,False,,
"(12, 12)",0.9,0.1,0.0,300,5,False,,
"(12, 12)",0.9,0.1,0.0,300,5,False,,
"(12, 12)",0.9,0.1,0.0,300,5,False,,
"(12, 12)",0.9,0.1,0.0,300,5,False,,
"(12, 12)",0.9,0.1,0.0,300,5,False,,
"(12, 12)",0.9,0.15,0.0,300,5,False,,
"(12, 12)",0.9,0.15,0.0,300,5,False,,
"(12, 12)",0.9,0.15,0.0,300,5,False,,
"(12, 12)",0.9,0.15,0.0,300,5,False,,
"(12, 12)",0.9,0.15,0.0,300,5,False,,
"(12, 12)",0.9,0.2,0.0,300,5,False,,
"(12, 12)",0.9,0.2,0.0,300,5,False,,
"(12, 12)",0.9,0.2,0.0,300,5,False,,
"(12, 12)",0.9,0.2,0.0,300,5,False,,
"(12, 12)",0.9,0.2,0.0,300,5,False,,
"(12, 12)",0.9,0.3,0.0,300,5,False,,
"(12, 12)",0.9,0.3,0.0,300,5,False,,
"(12, 12)",0.9,0.3,0.0,300,5,False,,
"(12, 12)",0.9,0.3,0.0,300,5,False,,
"(12, 12)",0.9,0.3,0.0,300,5,False,,
"(12, 12)",0.9,0.4,0.0,300,5,False,,
"(12, 12)",0.9,0.4,0.0,300,5,False,,
"(12, 12)",0.9,0.4,0.0,300,5,False,,
"(12, 12)",0.9,0.4,0.0,300,5,False,,
"(12, 12)",0.9,0.4,0.0,300,5,False,,
"(12, 12)",0.9,0.45,0.0,300,5,False,,
"(12, 12)",0.9,0.45,0.0,300,5,False,,
"(12, 12)",0.9,0.45,0.0,300,5,False,,
"(12, 12)",0.9,0.45,0.0,300,5,False,,
"(12, 12)",0.9,0.45,0.0,300,5,False,,
"(12, 12)",0.9,0.5,0.0,300,5,False,,
"(12, 12)",0.9,0.5,0.0,300,5,False,,
"(12, 12)",0.9,0.5,0.0,300,5,False,,
"(12, 12)",0.9,0.5,0.0,300,5,False,,
"(12, 12)",0.9,0.5,0.0,300,5,False,,
"(12, 12)",0.9,0.7,0.0,300,5,False,,
"(12, 12)",0.9,0.7,0.0,300,5,False,,
"(12, 12)",0.9,0.7,0.0,300,5,False,,
"(12, 12)",0.9,0.7,0.0,300,5,False,,
"(12, 12)",0.9,0.7,0.0,300,5,False,,
"(12, 12)",0.9,0.9,0.0,300,5,False,,
"(12, 12)",0.9,0.9,0.0,300,5,False,,
"(12, 12)",0.9,0.9,0.0,300,5,False,,
"(12, 12)",0.9,0.9,0.0,300,5,False,,
"(12, 12)",0.9,0.9,0.0,300,5,False,,
"(13, 13)",0.1,0.1,0.0,300,5,False,,
"(13, 13)",0.1,0.1,0.0,300,5,False,,
"(13, 13)",0.1,0.1,0.0,300,5,False,,
"(13, 13)",0.1,0.1,0.0,300,5,False,,
"(13, 13)",0.1,0.1,0.0,300,5,False,,
"(13, 13)",0.1,0.15,0.0,300,5,False,,
"(13, 13)",0.1,0.15,0.0,300,5,False,,
"(13, 13)",0.1,0.15,0.0,300,5,False,,
"(13, 13)",0.1,0.15,0.0,300,5,False,,
"(13, 13)",0.1,0.15,0.0,300,5,False,,
"(13, 13)",0.1,0.2,0.0,300,5,False,,
"(13, 13)",0.1,0.2,0.0,300,5,False,,
"(13, 13)",0.1,0.2,0.0,300,5,False,,
"(13, 13)",0.1,0.2,0.0,300,5,False,,
"(13, 13)",0.1,0.2,0.0,300,5,False,,
"(13, 13)",0.1,0.3,0.0,300,5,False,,
"(13, 13)",0.1,0.3,0.0,300,5,False,,
"(13, 13)",0.1,0.3,0.0,300,5,False,,
"(13, 13)",0.1,0.3,0.0,300,5,False,,
"(13, 13)",0.1,0.3,0.0,300,5,False,,
"(13, 13)",0.1,0.4,0.0,300,5,False,,
"(13, 13)",0.1,0.4,0.0,300,5,False,,
"(13, 13)",0.1,0.4,0.0,300,5,False,,
"(13, 13)",0.1,0.4,0.0,300,5,False,,
"(13, 13)",0.1,0.4,0.0,300,5,False,,
"(13, 13)",0.1,0.45,0.0,300,5,False,,
"(13, 13)",0.1,0.45,0.0,300,5,False,,
"(13, 13)",0.1,0.45,0.0,300,5,False,,
"(13, 13)",0.1,0.45,0.0,300,5,False,,
"(13, 13)",0.1,0.45,0.0,300,5,False,,
"(13, 13)",0.1,0.5,0.0,300,5,False,,
"(13, 13)",0.1,0.5,0.0,300,5,False,,
"(13, 13)",0.1,0.5,0.0,300,5,False,,
"(13, 13)",0.1,0.5,0.0,300,5,False,,
"(13, 13)",0.1,0.5,0.0,300,5,False,,
"(13, 13)",0.1,0.7,0.0,300,5,True,39.5622,25.0184
"(13, 13)",0.1,0.7,0.0,300,5,False,,
"(13, 13)",0.1,0.7,0.0,300,5,True,39.95219999999999,24.7694
